wall_time,step,Test/Success_Rate
1628331471.4857142,10000,0.0
1628331672.3439806,20000,0.0
1628331872.5712247,30000,0.0
1628332073.1579309,40000,0.0
1628332273.6068642,50000,0.2
1628332473.0296538,60000,0.03333333333333333
1628332672.747646,70000,0.1
1628332873.3481307,80000,0.03333333333333333
1628333073.9034853,90000,0.03333333333333333
1628333274.6863542,100000,0.06666666666666667
1628333475.232289,110000,0.06666666666666667
1628333675.1469061,120000,0.13333333333333333
1628333873.6794164,130000,0.2
1628334071.7079225,140000,0.06666666666666667
1628334268.9549036,150000,0.3333333333333333
1628334465.5137239,160000,0.2
1628334661.8058467,170000,0.36666666666666664
1628334856.9066355,180000,0.16666666666666666
1628335052.1018653,190000,0.13333333333333333
1628335252.3831115,200000,0.2
1628335454.0408468,210000,0.4
1628335651.5747662,220000,0.4
1628335850.6078355,230000,0.36666666666666664
1628336041.503866,240000,0.5
1628336238.964219,250000,0.23333333333333334
1628336440.8881915,260000,0.36666666666666664
1628336641.8582153,270000,0.3
1628336837.7640717,280000,0.4
1628337018.6435597,290000,0.3333333333333333
1628337196.249896,300000,0.26666666666666666
1628337385.144541,310000,0.4666666666666667
1628337570.323378,320000,0.2
1628337751.0034049,330000,0.3
1628337935.468731,340000,0.26666666666666666
1628338114.7548106,350000,0.36666666666666664
1628338290.3126917,360000,0.3
1628338465.9001126,370000,0.5
1628338642.5666158,380000,0.36666666666666664
1628338818.0446782,390000,0.43333333333333335
1628338993.6395898,400000,0.4666666666666667
1628339169.1792345,410000,0.5
1628339345.2401223,420000,0.4
1628339520.2186534,430000,0.3
1628339695.3784037,440000,0.6
1628339871.0530448,450000,0.43333333333333335
1628340046.76111,460000,0.3333333333333333
1628340221.8860397,470000,0.5333333333333333
1628340397.3156147,480000,0.3333333333333333
1628340572.7710779,490000,0.3333333333333333
1628340747.7515323,500000,0.4
1628340923.1442075,510000,0.4
1628341098.163799,520000,0.5333333333333333
1628341273.1035395,530000,0.3
1628341448.4446528,540000,0.3
1628341623.797158,550000,0.3
1628341799.0627375,560000,0.36666666666666664
1628341974.906344,570000,0.23333333333333334
1628342150.6566603,580000,0.43333333333333335
1628342326.4107652,590000,0.3333333333333333
1628342502.3739388,600000,0.4666666666666667
1628342678.4805465,610000,0.4
1628342854.8590753,620000,0.3333333333333333
1628343030.843868,630000,0.43333333333333335
1628343207.6082747,640000,0.43333333333333335
1628343383.6020527,650000,0.6666666666666666
1628343559.6837835,660000,0.23333333333333334
1628343736.523644,670000,0.4
1628343912.681354,680000,0.43333333333333335
1628344089.3896255,690000,0.4666666666666667
1628344265.7400703,700000,0.4
1628344442.4718196,710000,0.43333333333333335
1628344618.9456313,720000,0.43333333333333335
1628344795.3767896,730000,0.4666666666666667
1628344972.3668687,740000,0.4666666666666667
1628345148.833412,750000,0.43333333333333335
1628345325.687589,760000,0.3
1628345501.9778051,770000,0.36666666666666664
1628345678.3926868,780000,0.3
1628345854.931177,790000,0.36666666666666664
1628346031.590865,800000,0.4
1628346208.340713,810000,0.4666666666666667
1628346384.6351976,820000,0.6
1628346561.5806322,830000,0.5333333333333333
1628346738.2574794,840000,0.3333333333333333
1628346914.908773,850000,0.36666666666666664
1628347091.4458623,860000,0.5
1628347267.9366412,870000,0.6
1628347444.3701792,880000,0.43333333333333335
1628347620.7181263,890000,0.3
1628347797.366857,900000,0.5
1628347974.0675738,910000,0.5333333333333333
1628348150.9512448,920000,0.5333333333333333
1628348327.3924134,930000,0.6666666666666666
1628348504.2004395,940000,0.6666666666666666
1628348680.534503,950000,0.6
1628348857.3304026,960000,0.6
1628349033.4828906,970000,0.43333333333333335
1628349210.530079,980000,0.4666666666666667
1628349387.2214425,990000,0.3333333333333333
