epoch,o_norm/mean,o_norm/std,g_norm/mean,g_norm/std,test/success_rate
0,0.2032605,0.0034363181,0.85810256,5.0248897e-08,0.0
1,0.20311627,0.007941594,0.8530156,6.343856e-05,0.0
2,0.20440266,0.010617828,0.85198253,0.00012752153,0.0
3,0.2048299,0.012086064,0.8518017,0.00018826022,0.0
4,0.20460086,0.013344829,0.8510051,0.00022134355,0.0
5,0.20480104,0.01378103,0.85133857,0.00023838936,0.0
6,0.20459174,0.01609283,0.8511223,0.0002565313,0.0
7,0.20429663,0.017538115,0.8507099,0.00027862997,0.0
8,0.2043604,0.017455237,0.8497987,0.00030021224,0.0
9,0.20439725,0.017700922,0.84979373,0.00030605943,0.0
10,0.20447506,0.018478274,0.84963864,0.00029463382,0.0
11,0.20468326,0.019402891,0.85034513,0.00030313627,0.0
12,0.20490387,0.020549068,0.8511801,0.0003096988,0.0
13,0.20495436,0.021190463,0.8518686,0.0003190821,0.0
14,0.20511404,0.023324449,0.8521707,0.00033651586,0.0
15,0.20528603,0.024787573,0.85312444,0.00034678713,0.0
16,0.20544371,0.025968997,0.85406655,0.00035136033,0.0
17,0.20549227,0.02706516,0.8548858,0.00037286722,0.0
18,0.20570482,0.027930573,0.85575813,0.00038417082,0.0
19,0.20605028,0.02899095,0.8568864,0.00040057363,0.0
20,0.2061739,0.029855786,0.8578801,0.00041632657,0.0
21,0.20613922,0.03133739,0.85873985,0.00042754554,0.0
22,0.20630088,0.032327954,0.8594775,0.00043381788,0.0
23,0.20661168,0.03332359,0.86026716,0.00044118598,0.0
24,0.20686184,0.03367929,0.8608988,0.00044505217,0.0
25,0.20687431,0.03417882,0.8618068,0.00044765943,0.0
26,0.20693012,0.03412029,0.8626151,0.00044845897,0.0
27,0.20732544,0.034533665,0.863332,0.0004540092,0.0
28,0.20731665,0.034949265,0.86392236,0.00045740503,0.0
29,0.20763473,0.03513804,0.86470455,0.00046117583,0.0
30,0.20791838,0.035222255,0.8653764,0.0004670104,0.0
31,0.20811957,0.035320014,0.8660554,0.00046678726,0.0
32,0.20823894,0.035558894,0.8668545,0.0004699917,0.0
33,0.20833474,0.035899278,0.8673427,0.0004738596,0.0
34,0.20825565,0.03606664,0.8676569,0.00047093906,0.0
35,0.20835218,0.036212705,0.86826295,0.00047185706,0.0
36,0.20835379,0.036387984,0.8685433,0.0004717034,0.0
37,0.20826842,0.036431212,0.8688298,0.00046943632,0.0
38,0.20846845,0.036560886,0.8693537,0.0004715136,0.0
39,0.20849039,0.0365373,0.8698411,0.00047086543,0.0
40,0.20857947,0.036346838,0.87028843,0.00047146188,0.0
41,0.20859276,0.036491152,0.87074643,0.0004715839,0.0
42,0.20866114,0.036594447,0.8711972,0.0004764956,0.0
43,0.20863815,0.03658966,0.87140346,0.00047557848,0.0
44,0.20877856,0.036523182,0.8717695,0.0004772585,0.0
45,0.20888534,0.036660414,0.8722544,0.0004808147,0.0
46,0.20899846,0.036907222,0.872791,0.00048478183,0.0
47,0.20901531,0.036918867,0.8730614,0.00048659203,0.0
48,0.20901027,0.03687549,0.8735272,0.00048566773,0.0
49,0.20912676,0.03677277,0.8738312,0.0004859298,0.0
50,0.20910071,0.03672963,0.8738157,0.00048677737,0.0
51,0.20906466,0.0366951,0.8739646,0.00048618348,0.0
52,0.20916349,0.036807057,0.8741798,0.0004864514,0.0
53,0.20922107,0.03685004,0.87445927,0.00048634407,0.0
54,0.20922723,0.037099402,0.87472504,0.00048721905,0.0
55,0.20928568,0.03710413,0.87498355,0.00048746253,0.0
56,0.20923626,0.03698589,0.8752137,0.000486645,0.0
57,0.20927417,0.03696867,0.8753969,0.0004866248,0.0
58,0.20930754,0.036915023,0.8754923,0.00048501467,0.0
59,0.20929168,0.03694952,0.87565255,0.00048812805,0.0
60,0.2092928,0.03696263,0.8758152,0.00048751594,0.0
61,0.20929465,0.036907446,0.8760683,0.00048837654,0.0
62,0.20932792,0.036809612,0.87626344,0.00048698057,0.0
63,0.20935445,0.036860216,0.87650746,0.00048997713,0.0
64,0.20938118,0.036810983,0.8766915,0.0004891497,0.0
65,0.20943283,0.036791705,0.876904,0.00049019733,0.0
66,0.20955124,0.036676683,0.8771903,0.00049131975,0.0
67,0.20959139,0.036649156,0.877414,0.0004914182,0.0
68,0.20961381,0.036647916,0.8776334,0.00049109926,0.0
69,0.20963915,0.03675386,0.8778105,0.00049128436,0.0
70,0.20967607,0.036558565,0.8779237,0.00049122423,0.0
71,0.20970531,0.036451746,0.87807316,0.00049316575,0.0
72,0.20979269,0.036483802,0.8782509,0.00049415097,0.0
73,0.20984942,0.036482483,0.8784957,0.000496025,0.0
74,0.20983684,0.036527906,0.87858915,0.00049642794,0.0
75,0.20992608,0.03650196,0.87878853,0.0004982143,0.0
76,0.20993394,0.036690764,0.8788008,0.0004975735,0.0
77,0.20998184,0.036757704,0.8789242,0.00049982435,0.0
78,0.21005148,0.036585,0.8790528,0.00050108996,0.0
79,0.21015333,0.036600962,0.8791811,0.000501404,0.0
80,0.210155,0.036517825,0.8793662,0.00050198403,0.0
81,0.21019727,0.03647149,0.87952083,0.0005019896,0.0
82,0.21025853,0.036609598,0.879769,0.00050377316,0.0
83,0.21029028,0.036616646,0.87990546,0.00050466665,0.0
84,0.21035877,0.036650468,0.8801394,0.0005059484,0.0
85,0.21040325,0.03674336,0.8802443,0.0005058781,0.0
86,0.21048912,0.036752325,0.88039994,0.0005065985,0.0
87,0.21053715,0.036825918,0.8805458,0.00050810335,0.0
88,0.21057154,0.036963522,0.8807699,0.000509741,0.0
89,0.21060805,0.036980107,0.88082176,0.0005103989,0.0
90,0.2106106,0.037046395,0.8809785,0.0005105094,0.0
91,0.2106894,0.03709464,0.8810844,0.00051183224,0.0
92,0.21072021,0.03704083,0.8811682,0.00051265844,0.0
93,0.21069986,0.037020452,0.88127977,0.0005122649,0.0
94,0.21073322,0.037100043,0.88128686,0.0005126539,0.0
95,0.21074753,0.037018944,0.88132423,0.00051320245,0.0
96,0.21080714,0.037048463,0.8813804,0.00051338424,0.0
97,0.21085705,0.03709172,0.8815055,0.0005141134,0.0
98,0.21088731,0.037051275,0.88149375,0.0005147084,0.0
99,0.21091312,0.037049547,0.8816025,0.0005165125,0.0
