epoch,o_norm/mean,o_norm/std,g_norm/mean,g_norm/std,test/success_rate
0,0.20050313,0.008992613,0.81589204,0.002249252,0.0
1,0.20036715,0.016568895,0.8242819,0.0016442789,0.0
2,0.20102158,0.019677317,0.8289867,0.0014287932,0.0
3,0.20162772,0.0223335,0.8327637,0.001357105,0.0
4,0.20265381,0.023297219,0.83630234,0.0012510339,0.0
5,0.20323874,0.025109215,0.83905596,0.0012711938,0.0
6,0.20344768,0.028173557,0.84115124,0.0012230348,0.0
7,0.20342971,0.029474827,0.8418529,0.0011799011,0.0
8,0.20297165,0.031231819,0.84212685,0.0011711586,0.0
9,0.20251872,0.03217895,0.84188694,0.0012133553,0.0
10,0.2021374,0.032605067,0.84153,0.0012690317,0.0
11,0.20181337,0.032792155,0.8414288,0.0013441099,0.0
12,0.2014442,0.033452168,0.841172,0.001391725,0.0
13,0.20094307,0.034209717,0.84095544,0.0014230836,0.0
14,0.20027333,0.03364989,0.8400808,0.0014804275,0.0
15,0.19977364,0.033851936,0.83929247,0.0015467928,0.0
16,0.19926232,0.034657016,0.8388404,0.0015908278,0.0
17,0.19899762,0.034947556,0.8383958,0.0016353051,0.0
18,0.19840984,0.035948202,0.83780426,0.0016689627,0.0
19,0.19793478,0.03725497,0.83717793,0.0017008767,0.0
20,0.19763352,0.03777505,0.8364627,0.0017372613,0.05
21,0.19713715,0.03806296,0.8357672,0.0017727334,0.15000000596046448
22,0.19677217,0.038283963,0.8349945,0.0018226203,0.14999999602635702
23,0.19641708,0.03833828,0.83431506,0.001868541,0.10000000397364299
24,0.19590527,0.0386055,0.8336567,0.0018915463,0.20000000794728598
25,0.1954411,0.039018128,0.8330806,0.0019031217,0.3333333730697632
26,0.1952163,0.03926189,0.83274025,0.0019105151,0.06666666766007741
27,0.19492686,0.03956343,0.8324616,0.0019190465,0.4666666587193807
28,0.19470704,0.03999129,0.8320796,0.0019239647,0.5166666905085245
29,0.19438769,0.040329315,0.8314264,0.0019405739,0.5166666507720947
30,0.19398184,0.04093204,0.83055454,0.0019508234,0.4333333174387614
31,0.19359452,0.041416284,0.82978487,0.0019554617,0.6499999761581421
32,0.1931927,0.042030014,0.8289824,0.001966805,0.5999999841054281
33,0.19278838,0.0426094,0.82829094,0.0019737992,0.549999992052714
34,0.19242555,0.042998537,0.82756823,0.0019673805,0.4833333492279053
35,0.19212675,0.04342878,0.82687426,0.0019677838,0.6666666666666666
36,0.19178765,0.043732356,0.8262568,0.0019725629,0.6999999682108561
37,0.19147518,0.04412091,0.8256502,0.00197495,0.7833333015441895
38,0.19120575,0.044523906,0.8249819,0.0019783715,0.8499999841054281
39,0.19098167,0.04479704,0.82443625,0.0019804693,0.7666666507720947
40,0.19072133,0.04503938,0.8240016,0.0019828768,0.6999999682108561
41,0.19043916,0.04539771,0.82344455,0.0019876033,0.8500000635782877
42,0.19013788,0.045704793,0.8229323,0.0019990655,0.7333333492279053
43,0.18984467,0.04604866,0.8224602,0.0019959745,0.9166666666666666
44,0.18955463,0.04629188,0.821938,0.0019966932,0.9166666666666666
45,0.18929793,0.046546787,0.82146686,0.002001687,0.7833333015441895
46,0.18908945,0.046787024,0.8210702,0.0020041217,0.8166666666666666
47,0.18887806,0.046985246,0.8206071,0.0020066898,0.7999999364217123
48,0.188659,0.04722641,0.820179,0.0020084735,0.8333333174387614
49,0.18865186,0.0473348,0.8202036,0.0020011682,0.75
