wall_time,step,Test/Success_Rate
1629000093.0882347,80000,0.0
1629001141.962149,160000,0.0
1629002190.5112875,240000,0.0
1629003224.5492332,320000,0.0
1629004240.0284297,400000,0.0
1629005248.0340116,480000,0.0
1629006238.8208642,560000,0.0
1629007226.9651198,640000,0.0
1629008206.5396502,720000,0.0
1629009167.8593776,800000,0.0
1629010095.634508,880000,0.0
1629010996.587441,960000,0.0
1629011914.898923,1040000,0.0
1629012838.215997,1120000,0.0
1629013748.8734078,1200000,0.0
1629014659.9249563,1280000,0.0
1629015599.24881,1360000,0.0
1629016526.6019363,1440000,0.0
1629017446.7434268,1520000,0.0
1629018329.6465232,1600000,0.0
1629019211.8974817,1680000,0.0
1629020089.9050267,1760000,0.0
1629020964.2633965,1840000,0.0
1629021838.3032131,1920000,0.0
1629022695.4073288,2000000,0.0333333333333333
1629023537.808365,2080000,0.1333333333333334
1629024374.3549895,2160000,0.2666666666666667
1629025206.616047,2240000,0.3333333333333333
1629026035.6483684,2320000,0.3666666666666667
1629026863.1560516,2400000,0.5333333333333333
1629027688.5993593,2480000,0.65
1629028513.0226557,2560000,0.7333333333333333
1629029336.982563,2640000,0.72
1629030159.891518,2720000,0.85
1629030983.171485,2800000,0.8333333333333333
1629031803.8201098,2880000,0.8666666666666667
1629032624.7941601,2960000,0.90
1629033443.1876526,3040000,0.89333333333333333
1629034262.07565,3120000,0.95
1629035088.2477212,3200000,0.9333333333333
1629035940.3699281,3280000,0.95
1629036794.3001528,3360000,1.0
1629037648.516264,3440000,0.9333333333333333
1629038505.9288638,3520000,1.0
1629039361.965665,3600000,1.0
1629040233.0921862,3680000,0.9666666666666667
1629041182.6484845,3760000,1.0
1629042146.3163977,3840000,1.0
1629043093.5147214,3920000,0.9666666666666667
1629044042.1360626,4000000,0.9
1629044976.577407,4080000,1.0
1629045904.8316228,4160000,1.0
1629046846.397796,4240000,1.0
1629047778.732633,4320000,0.9333333333333333
1629048705.5397406,4400000,0.9666666666666667
1629049620.790158,4480000,1.0
1629050558.110206,4560000,1.0
1629051504.3406665,4640000,1.0
1629052454.663935,4720000,0.9666666666666667
1629053402.7944267,4800000,1.0
1629054344.3891828,4880000,0.9333333333333333
1629055281.3380935,4960000,1.0
1629056205.6393764,5040000,0.9666666666666667
1629057134.7060437,5120000,1.0
1629058051.7588086,5200000,0.9333333333333333
1629058964.1952713,5280000,0.9666666666666667
1629059891.25384,5360000,0.9333333333333333
1629060819.296738,5440000,0.9333333333333333
1629061744.8592923,5520000,0.9666666666666667
1629062675.4964647,5600000,1.0
1629063607.133412,5680000,1.0
1629064539.1935692,5760000,0.9333333333333333
1629065473.2316713,5840000,0.9333333333333333
1629066405.5781586,5920000,0.9666666666666667
1629067336.122443,6000000,1.0
1629068267.7035038,6080000,0.9333333333333333
1629069201.9448762,6160000,0.9666666666666667
1629070132.800087,6240000,0.9333333333333333
1629071067.450993,6320000,0.9333333333333333
1629071984.7002754,6400000,1.0
1629072906.8108032,6480000,1.0
1629073819.0257313,6560000,0.9333333333333333
1629074744.9600153,6640000,0.9666666666666667
1629075675.5519042,6720000,0.9666666666666667
1629076610.528658,6800000,1.0
1629077534.08963,6880000,0.9666666666666667
1629078458.4376945,6960000,1.0
1629079392.1930737,7040000,0.9666666666666667
1629080326.886812,7120000,1.0
1629081251.5121884,7200000,1.0
1629082173.004772,7280000,0.9666666666666667
1629083090.3899121,7360000,0.9333333333333333
1629084007.0495193,7440000,1.0
1629084919.4866765,7520000,1.0
1629085849.8090825,7600000,0.9333333333333333
1629086788.2557228,7680000,1.0
1629087728.3849607,7760000,1.0
1629088667.5377786,7840000,1.0
1629089613.4535055,7920000,0.9666666666666667
