wall_time,step,Test/Success_Rate
1628171018.6306434,10000,0.0
1628171217.7110546,20000,0.0
1628171421.8632622,30000,0.03333333333333333
1628171624.6289632,40000,0.0
1628171827.7482958,50000,0.0
1628172019.4515214,60000,0.0
1628172209.3952549,70000,0.0
1628172396.1893036,80000,0.0
1628172580.9221737,90000,0.0
1628172764.3644397,100000,0.0
1628172951.1090338,110000,0.0
1628173139.322401,120000,0.0
1628173323.2748735,130000,0.0
1628173517.5127046,140000,0.0
1628173703.0168061,150000,0.06666666666666667
1628173886.5566282,160000,0.0
1628174069.5606914,170000,0.0
1628174252.093003,180000,0.1
1628174434.2876,190000,0.1
1628174615.9323854,200000,0.1
1628174797.3800135,210000,0.03333333333333333
1628174979.8362017,220000,0.06666666666666667
1628175161.1129434,230000,0.3
1628175342.454958,240000,0.3333333333333333
1628175523.4918616,250000,0.03333333333333333
1628175704.4800012,260000,0.23333333333333334
1628175885.6020544,270000,0.3333333333333333
1628176067.111586,280000,0.2
1628176248.0388443,290000,0.23333333333333334
1628176429.3110116,300000,0.4
1628176610.2806063,310000,0.23333333333333334
1628176791.4384277,320000,0.3
1628176973.2360346,330000,0.1
1628177154.432227,340000,0.3
1628177336.2495668,350000,0.26666666666666666
1628177518.1054804,360000,0.16666666666666666
1628177700.7354753,370000,0.36666666666666664
1628177882.6616962,380000,0.23333333333333334
1628178064.2322924,390000,0.23333333333333334
1628178246.1224418,400000,0.26666666666666666
1628178428.1978774,410000,0.2
1628178610.4840577,420000,0.4
1628178792.6578782,430000,0.3333333333333333
1628178974.4708831,440000,0.4666666666666667
1628179156.3342881,450000,0.3
1628179338.8144007,460000,0.2
1628179521.3063834,470000,0.3
1628179705.0407536,480000,0.5
1628179896.2288413,490000,0.26666666666666666
1628180090.4367466,500000,0.3333333333333333
1628180281.1184661,510000,0.3333333333333333
1628180467.2323544,520000,0.36666666666666664
1628180652.0199196,530000,0.5666666666666667
1628180837.3732126,540000,0.5666666666666667
1628181028.9224546,550000,0.36666666666666664
1628181225.594353,560000,0.6666666666666666
1628181424.7174473,570000,0.43333333333333335
1628181624.7560308,580000,0.5666666666666667
1628181825.229558,590000,0.4666666666666667
1628182025.2921724,600000,0.4
1628182225.292757,610000,0.5666666666666667
1628182424.4662104,620000,0.5
1628182622.2789521,630000,0.5333333333333333
1628182818.9867167,640000,0.5333333333333333
1628183014.2416723,650000,0.43333333333333335
1628183208.568764,660000,0.6
1628183402.7855952,670000,0.36666666666666664
1628183595.8574154,680000,0.6333333333333333
1628183789.1379173,690000,0.5666666666666667
1628183981.1578722,700000,0.6
1628184172.8937016,710000,0.5666666666666667
1628184364.1827567,720000,0.43333333333333335
1628184555.5023715,730000,0.5
1628184746.4883125,740000,0.43333333333333335
1628184937.5306761,750000,0.5333333333333333
1628185128.3701885,760000,0.43333333333333335
1628185318.6186154,770000,0.5333333333333333
1628185508.070169,780000,0.5333333333333333
1628185696.8230395,790000,0.4
1628185884.6730678,800000,0.6
1628186071.2586677,810000,0.43333333333333335
1628186257.010448,820000,0.5333333333333333
1628186443.1622393,830000,0.43333333333333335
1628186628.188672,840000,0.6666666666666666
1628186812.2924793,850000,0.4666666666666667
1628186996.8266757,860000,0.5666666666666667
1628187180.8752575,870000,0.26666666666666666
1628187365.4308488,880000,0.4
1628187549.1407783,890000,0.6333333333333333
1628187733.0364883,900000,0.5666666666666667
1628187917.031597,910000,0.6
1628188101.7740552,920000,0.43333333333333335
1628188286.3803174,930000,0.6333333333333333
1628188470.7414315,940000,0.6
1628188655.9800763,950000,0.5333333333333333
1628188841.3131118,960000,0.5333333333333333
1628189026.4896536,970000,0.5333333333333333
1628189211.7485278,980000,0.3333333333333333
1628189397.2073138,990000,0.5
1628189582.7330263,1000000,0.5

