wall_time,step,Test/Success_Rate
1628169460.5892885,630000,0.0
1628169670.5178394,660000,0.0
1628169880.003663,690000,0.0
1628170092.8263578,720000,0.0
1628170303.3138473,750000,0.03333333333333333
1628170517.7342799,780000,0.03333333333333333
1628170731.9364655,810000,0.0
1628170946.9981487,840000,0.06666666666666667
1628171162.3264143,870000,0.0
1628171377.0262651,900000,0.0
1628171594.6849449,930000,0.03333333333333333
1628171811.2090838,960000,0.06666666666666667
1628172027.6002862,990000,0.03333333333333333
1628172243.567009,1020000,0.03333333333333333
1628172460.1778708,1050000,0.03333333333333333
1628172678.8374066,1080000,0.06666666666666667
1628172898.5123496,1110000,0.06666666666666667
1628173118.3129091,1140000,0.06666666666666667
1628173337.7687273,1170000,0.1
1628173559.5575063,1200000,0.1
1628173779.7120044,1230000,0.1
1628173995.870135,1260000,0.2
1628174212.1892784,1290000,0.13333333333333333
1628174425.9464004,1320000,0.1
1628174641.1233232,1350000,0.1
1628174858.9780793,1380000,0.23333333333333334
1628175078.001515,1410000,0.16666666666666666
1628175296.358002,1440000,0.26666666666666666
1628175513.9620552,1470000,0.3
1628175733.0461032,1500000,0.2
1628175948.9463367,1530000,0.26666666666666666
1628176168.590138,1560000,0.4666666666666667
1628176386.82866,1590000,0.23333333333333334
1628176605.9572227,1620000,0.26666666666666666
1628176822.9512997,1650000,0.23333333333333334
1628177040.7367299,1680000,0.1
1628177260.9622371,1710000,0.26666666666666666
1628177479.439847,1740000,0.26666666666666666
1628177698.516557,1770000,0.16666666666666666
1628177917.1498976,1800000,0.2
1628178136.7258852,1830000,0.16666666666666666
1628178353.9509926,1860000,0.4666666666666667
1628178570.2128236,1890000,0.16666666666666666
1628178786.5972512,1920000,0.23333333333333334
1628179005.7053404,1950000,0.16666666666666666
1628179223.3765068,1980000,0.13333333333333333
1628179441.5516207,2010000,0.26666666666666666
1628179661.6127195,2040000,0.3333333333333333
1628179880.7139025,2070000,0.36666666666666664
1628180097.3222592,2100000,0.2
1628180317.512064,2130000,0.16666666666666666
1628180536.1729705,2160000,0.4
1628180752.0601087,2190000,0.3333333333333333
1628180968.7489746,2220000,0.23333333333333334
1628181186.713714,2250000,0.3
1628181404.1372986,2280000,0.3
1628181619.514917,2310000,0.2
1628181836.4109693,2340000,0.5666666666666667
1628182055.1909292,2370000,0.26666666666666666
1628182271.5835464,2400000,0.5
1628182488.825845,2430000,0.23333333333333334
1628182707.9453902,2460000,0.4
1628182927.9973867,2490000,0.4666666666666667
1628183144.52289,2520000,0.5666666666666667
1628183360.3496625,2550000,0.3
1628183578.6307776,2580000,0.5
1628183796.0572488,2610000,0.43333333333333335
1628184012.6846457,2640000,0.4666666666666667
1628184228.673296,2670000,0.5
1628184446.2494535,2700000,0.5333333333333333
1628184661.7016842,2730000,0.5333333333333333
1628184879.8412187,2760000,0.5
1628185098.4453197,2790000,0.36666666666666664
1628185316.3303626,2820000,0.4666666666666667
1628185533.0731382,2850000,0.4666666666666667
1628185750.7900834,2880000,0.5
1628185967.1382256,2910000,0.5666666666666667
1628186183.2536328,2940000,0.43333333333333335
1628186400.0979803,2970000,0.6
1628186616.7969258,3000000,0.5
1628186833.3050704,3030000,0.5666666666666667
1628187049.3858519,3060000,0.5666666666666667
1628187265.5198386,3090000,0.6
1628187482.5055618,3120000,0.4666666666666667
1628187696.4742858,3150000,0.6333333333333333
1628187910.5373168,3180000,0.43333333333333335
1628188126.2963264,3210000,0.4666666666666667
1628188343.1892967,3240000,0.6
1628188556.4042807,3270000,0.26666666666666666
1628188771.3883784,3300000,0.5333333333333333
1628188986.1051662,3330000,0.3333333333333333
1628189201.6917732,3360000,0.5
1628189417.8458245,3390000,0.7
1628189635.4101083,3420000,0.6333333333333333
1628189851.0320995,3450000,0.5
1628190065.5418293,3480000,0.5
1628190278.5881321,3510000,0.5333333333333333
1628190494.8060086,3540000,0.43333333333333335
1628190714.5066738,3570000,0.4666666666666667
1628190925.0683446,3600000,0.5333333333333333
