wall_time,step,Test/Success_Rate
1627896309.013422,80000,0.0
1627896533.3077028,160000,0.0
1627896752.973473,240000,0.0
1627896973.143447,320000,0.0
1627897192.7114995,400000,0.0
1627897411.124233,480000,0.0
1627897628.342254,560000,0.0
1627897850.8300679,640000,0.0
1627898073.0282075,720000,0.0
1627898295.252559,800000,0.0
1627898516.8383768,880000,0.0
1627898737.2857435,960000,0.0
1627898959.656751,1040000,0.0
1627899182.264135,1120000,0.0
1627899404.7899768,1200000,0.0
1627899629.6023476,1280000,0.0
1627899854.0685482,1360000,0.0
1627900080.4432719,1440000,0.0
1627900305.7337005,1520000,0.0
1627900529.546229,1600000,0.0
1627900753.2927425,1680000,0.0
1627900978.1718357,1760000,0.0
1627901203.6431751,1840000,0.0
1627901430.2848516,1920000,0.0
1627901657.4620726,2000000,0.0
1627901883.4248533,2080000,0.0
1627902111.2099285,2160000,0.0
1627902336.7788901,2240000,0.0
1627902562.295484,2320000,0.0
1627902787.134803,2400000,0.0
1627903015.480271,2480000,0.0
1627903241.9835787,2560000,0.0
1627903469.9645264,2640000,0.0
1627903694.8912792,2720000,0.0
1627903918.4820476,2800000,0.0
1627904141.6613886,2880000,0.0
1627904366.5178134,2960000,0.0
1627904588.233226,3040000,0.0
1627904809.820988,3120000,0.0
1627905029.3458579,3200000,0.0
1627905249.536632,3280000,0.0
1627905468.4618628,3360000,0.0
1627905687.6275053,3440000,0.0
1627905905.6139462,3520000,0.0
1627906122.1465733,3600000,0.03333333333333333
1627906338.9419105,3680000,0.0
1627906557.1961927,3760000,0.0
1627906773.7972646,3840000,0.0
1627906989.7049792,3920000,0.0
1627907205.0905075,4000000,0.03333333333333333
1627907419.7128763,4080000,0.06666666666666667
1627907635.0131822,4160000,0.03333333333333333
1627907850.6490974,4240000,0.06666666666666667
1627908066.2704637,4320000,0.03333333333333333
1627908283.0878124,4400000,0.1
1627908499.6460783,4480000,0.1
1627908715.6717355,4560000,0.2
1627908931.9320953,4640000,0.1
1627909147.9307609,4720000,0.26666666666666666
1627909365.0669672,4800000,0.23333333333333334
1627909582.6490214,4880000,0.3
1627909798.390961,4960000,0.26666666666666666
1627910015.0502758,5040000,0.26666666666666666
1627910232.5006137,5120000,0.43333333333333335
1627910449.5607295,5200000,0.2
1627910664.8550158,5280000,0.26666666666666666
1627910880.5190666,5360000,0.3
1627911096.68439,5440000,0.5333333333333333
1627911311.2054641,5520000,0.43333333333333335
1627911525.619093,5600000,0.43333333333333335
1627911741.0784585,5680000,0.4
1627911956.8885853,5760000,0.5
1627912172.6351235,5840000,0.5
1627912388.2059712,5920000,0.6666666666666666
1627912603.5577765,6000000,0.6333333333333333
1627912818.169314,6080000,0.7
1627913034.2187376,6160000,0.6666666666666666
1627913248.697064,6240000,0.6666666666666666
1627913463.2410223,6320000,0.5
1627913677.9511974,6400000,0.6333333333333333
1627913892.6504307,6480000,0.7666666666666667
1627914107.2390113,6560000,0.9
1627914319.933208,6640000,1.0
1627914532.0210862,6720000,0.9333333333333333
1627914746.265245,6800000,0.8666666666666667
1627914957.8021703,6880000,0.9666666666666667
1627915169.7175584,6960000,0.9333333333333333
1627915382.0827267,7040000,1.0
1627915594.0905762,7120000,0.9666666666666667
1627915806.929329,7200000,1.0
1627916019.856676,7280000,0.9
1627916232.867705,7360000,0.9666666666666667
1627916445.7976866,7440000,0.9333333333333333
1627916657.4724123,7520000,0.9666666666666667
1627916867.9516268,7600000,0.8666666666666667
1627917080.8690264,7680000,0.9
1627917291.8695412,7760000,1.0
1627917502.03658,7840000,1.0
1627917712.4892986,7920000,0.9
1627917922.0704165,8000000,0.9
