wall_time,step,Test/Success_Rate
1682326088.9332204,25000,0.0
1682326403.408818,50000,0.0
1682326732.615362,75000,0.0
1682327063.853119,100000,0.0
1682327375.1862218,125000,0.0
1682327710.1199949,150000,0.0
1682327964.176592,175000,0.0
1682328211.9151723,200000,0.0
1682328456.180494,225000,0.0
1682328713.1053402,250000,0.0
1682328956.7043643,275000,0.0
1682329180.4939182,300000,0.0
1682329383.847254,325000,0.0
1682329587.785942,350000,0.0
1682329791.785135,375000,0.0
1682329991.089769,400000,0.0
1682330207.1864595,425000,0.0
1682330407.6085486,450000,0.0
1682330611.2291315,475000,0.0
1682330819.2633228,500000,0.0
1682331019.6725168,525000,0.0
1682331225.299808,550000,0.0
1682331447.5450356,575000,0.0
1682331672.495501,600000,0.0
1682331895.0739317,625000,0.0
1682332074.0584986,650000,0.0
1682332254.049683,675000,0.0
1682332433.0087957,700000,0.0
1682332610.575601,725000,0.0
1682332786.9004574,750000,0.0
1682332969.7289062,775000,0.0
1682333146.68943,800000,0.0
1682333318.5250285,825000,0.0
1682333492.7982843,850000,0.0
1682333667.7062693,875000,0.0
1682333846.8691978,900000,0.0
1682334025.2317202,925000,0.0
1682334201.6624835,950000,0.0
1682334375.7725701,975000,0.0
1682334550.1417823,1000000,0.0
1682334725.595728,1025000,0.03333333333333333
1682334904.4592104,1050000,0.1
1682335078.788584,1075000,0.23333333333333334
1682335249.3705432,1100000,0.2
1682335420.428204,1125000,0.2
1682335590.2737515,1150000,0.5
1682335759.7386324,1175000,0.1
1682335928.1170156,1200000,0.1
1682336095.9430335,1225000,0.3333333333333333
1682336294.0530214,1250000,0.3
1682336476.9010577,1275000,0.3333333333333333
1682336655.8242495,1300000,0.5
1682336826.785804,1325000,0.4
1682337010.1864326,1350000,0.43333333333333335
1682337217.8558404,1375000,0.43333333333333335
1682337405.336052,1400000,0.6
1682337573.644016,1425000,0.5666666666666667
1682337741.9502208,1450000,0.5666666666666667
1682337912.0421443,1475000,0.23333333333333334
1682338084.2651622,1500000,0.6666666666666666
1682338255.7971659,1525000,0.6333333333333333
1682338427.3770409,1550000,0.7333333333333333
1682338596.318391,1575000,0.8333333333333334
1682338765.5209928,1600000,0.7
1682338935.0834126,1625000,0.7333333333333333
1682339102.6662083,1650000,0.9
1682339270.954786,1675000,0.8666666666666667
1682339437.733422,1700000,0.8
1682339606.117772,1725000,1.0
1682339775.7070992,1750000,0.9333333333333333
1682339945.189039,1775000,0.8333333333333334
1682340114.1083114,1800000,0.9
1682340283.0004663,1825000,0.9333333333333333
1682340449.8778803,1850000,0.9
1682340614.6519458,1875000,1.0
1682340784.0731158,1900000,0.9666666666666667
1682340952.461968,1925000,0.9333333333333333
1682341120.2129555,1950000,0.9666666666666667
1682341287.3839753,1975000,0.9666666666666667
1682341454.130253,2000000,1.0
1682341620.155819,2025000,1.0
1682341785.6433167,2050000,0.9666666666666667
1682341950.335893,2075000,0.9333333333333333
1682342115.8337004,2100000,1.0
1682342281.6379504,2125000,1.0
1682342446.5756867,2150000,0.9666666666666667
1682342610.7005293,2175000,1.0
1682342776.428482,2200000,1.0
1682342942.132865,2225000,1.0
1682343107.9067261,2250000,0.9333333333333333
1682343273.804202,2275000,1.0
1682343441.0432673,2300000,1.0
1682343626.6289496,2325000,0.9666666666666667
1682343823.7090166,2350000,1.0
1682344012.7825873,2375000,0.9666666666666667
1682344200.7715938,2400000,1.0
1682344388.341248,2425000,0.9333333333333333
1682344569.3335907,2450000,1.0
1682344751.8487408,2475000,1.0
1682344917.80795,2500000,0.9333333333333333
