wall_time,step,Test/Success_Rate
1628275490.844255,10000,0.0
1628275883.583742,20000,0.0
1628276279.6875162,30000,0.0
1628276670.076032,40000,0.0
1628277032.8843942,50000,0.0
1628277391.175703,60000,0.0
1628277751.155141,70000,0.0
1628278095.04684,80000,0.0
1628278416.155666,90000,0.0
1628278730.747479,100000,0.0
1628279044.3923423,110000,0.0
1628279352.6490529,120000,0.0
1628279664.543185,130000,0.0
1628279973.166805,140000,0.0
1628280284.240499,150000,0.0
1628280594.078426,160000,0.0
1628280903.8303926,170000,0.0
1628281216.286161,180000,0.0
1628281527.1795259,190000,0.06666666666666667
1628281838.2264981,200000,0.03333333333333333
1628282151.9706895,210000,0.1
1628282465.566303,220000,0.1
1628282780.0176113,230000,0.06666666666666666
1628283094.3511348,240000,0.06666666666666666
1628283412.5742564,250000,0.06666666666666667
1628283733.9385579,260000,0.1
1628284053.6874027,270000,0.06666666666666667
1628284373.8244777,280000,0.06666666666666667
1628284693.6558452,290000,0.03333333333333333
1628285015.6506855,300000,0.3
1628285336.5433955,310000,0.0
1628285657.1104386,320000,0.06666666666666667
1628285976.1809506,330000,0.06666666666666667
1628286297.2790806,340000,0.13333333333333333
1628286620.13959,350000,0.06666666666666667
1628286944.360837,360000,0.06666666666666667
1628287266.5913222,370000,0.03333333333333333
1628287589.8058808,380000,0.0
1628287916.3987927,390000,0.06666666666666667
1628288244.2912056,400000,0.13333333333333333
1628288567.271752,410000,0.06666666666666667
1628288892.9351323,420000,0.03333333333333333
1628289220.4546485,430000,0.0
1628289554.3108087,440000,0.0
1628289882.302349,450000,0.03333333333333333
1628290211.762443,460000,0.0
1628290542.3467314,470000,0.13333333333333333
1628290866.9577415,480000,0.0
1628291191.788384,490000,0.1
1628291516.7000794,500000,0.06666666666666667
1628291844.5378423,510000,0.13333333333333333
1628292172.1618853,520000,0.06666666666666667
1628292499.9324937,530000,0.06666666666666667
1628292827.9903197,540000,0.03333333333333333
1628293162.8080735,550000,0.03333333333333333
1628293496.4298184,560000,0.03333333333333333
1628293828.706079,570000,0.0
1628294159.1829894,580000,0.2
1628294492.9422996,590000,0.06666666666666667
1628294826.653588,600000,0.13333333333333333
1628295164.5172515,610000,0.0
1628295496.5355244,620000,0.2
1628295828.7312899,630000,0.06666666666666667
1628296159.927761,640000,0.13333333333333333
1628296495.634233,650000,0.3333333333333333
1628296824.373487,660000,0.26666666666666666
1628297792.0577807,670000,0.26666666666666666
1628298124.6932087,680000,0.23333333333333334
1628298454.1064763,690000,0.26666666666666666
1628298787.41925,700000,0.36666666666666664
1628299119.3319042,710000,0.1
1628299452.6026292,720000,0.3333333333333333
1628299786.2464128,730000,0.23333333333333334
1628300115.9579813,740000,0.3333333333333333
1628300447.22832,750000,0.4
1628300776.0739257,760000,0.26666666666666666
1628301106.3745553,770000,0.6333333333333333
1628301437.819016,780000,0.3333333333333333
1628301766.5215979,790000,0.4
1628302097.9274373,800000,0.3333333333333333
1628302428.2815187,810000,0.3333333333333333
1628302761.0751245,820000,0.3333333333333333
1628303088.0679724,830000,0.4666666666666667
1628303421.1402645,840000,0.4
1628303751.7046435,850000,0.43333333333333335
1628304086.4078574,860000,0.6
1628304420.4142733,870000,0.4666666666666667
1628304754.817764,880000,0.5333333333333333
1628305089.2446215,890000,0.5
1628305422.956269,900000,0.5
1628305759.7908938,910000,0.5666666666666667
1628306095.2062016,920000,0.5
1628306429.157457,930000,0.5
1628306765.050798,940000,0.4666666666666667
1628307101.9840286,950000,0.5
1628307439.494558,960000,0.5
1628307775.4706848,970000,0.4
1628308114.13489,980000,0.4666666666666667
1628208576.9009738,1170000,0.5666666666666667
1628208772.5397837,1180000,0.666666666666667
