wall_time,step,Test/Success_Rate
1682326060.988058,25000,0.0
1682326341.3013008,50000,0.0
1682326612.0619586,75000,0.0
1682326958.6800716,100000,0.0
1682327210.3209176,125000,0.0
1682327506.3483121,150000,0.0
1682327735.1817613,175000,0.0
1682327933.1347737,200000,0.0
1682328136.6835227,225000,0.0
1682328340.8165407,250000,0.0
1682328550.4889033,275000,0.0
1682328759.8047607,300000,0.0
1682328964.9405503,325000,0.03333333333333333
1682329174.1094484,350000,0.13333333333333333
1682329378.2065752,375000,0.16666666666666666
1682329587.607871,400000,0.3
1682329794.663627,425000,0.13333333333333333
1682329992.8527503,450000,0.13333333333333333
1682330208.6135752,475000,0.03333333333333333
1682330410.7860978,500000,0.13333333333333333
1682330609.3956058,525000,0.06666666666666667
1682330812.2490742,550000,0.13333333333333333
1682331008.2974458,575000,0.0
1682331209.8318307,600000,0.23333333333333334
1682331431.5738487,625000,0.03333333333333333
1682331652.6924758,650000,0.06666666666666667
1682331872.9389856,675000,0.16666666666666666
1682332046.4941356,700000,0.06666666666666667
1682332216.0367951,725000,0.1
1682332384.699509,750000,0.13333333333333333
1682332553.5807645,775000,0.13333333333333333
1682332726.243426,800000,0.06666666666666667
1682332893.7965186,825000,0.16666666666666666
1682333068.0670414,850000,0.16666666666666666
1682333238.6777725,875000,0.3333333333333333
1682333409.7142239,900000,0.03333333333333333
1682333576.2590132,925000,0.1
1682333748.7833111,950000,0.2
1682333927.461854,975000,0.1
1682334104.0787644,1000000,0.03333333333333333
1682334277.1191814,1025000,0.06666666666666667
1682334447.628997,1050000,0.03333333333333333
1682334616.8784852,1075000,0.13333333333333333
1682334782.631113,1100000,0.06666666666666667
1682334949.016956,1125000,0.06666666666666667
1682335112.8538976,1150000,0.0
1682335281.3573081,1175000,0.03333333333333333
1682335446.5041442,1200000,0.2
1682335614.888608,1225000,0.03333333333333333
1682335780.6180522,1250000,0.1
1682335949.5887587,1275000,0.2
1682336116.8115065,1300000,0.1
1682336326.1828072,1325000,0.13333333333333333
1682336502.0395174,1350000,0.1
1682336684.4344523,1375000,0.06666666666666667
1682336859.917754,1400000,0.13333333333333333
1682337055.0852458,1425000,0.26666666666666666
1682337270.7857873,1450000,0.06666666666666667
1682337448.711324,1475000,0.16666666666666666
1682337624.339241,1500000,0.1
1682337798.0255704,1525000,0.06666666666666667
1682337969.4823437,1550000,0.16666666666666666
1682338143.401518,1575000,0.1
1682338318.7777712,1600000,0.16666666666666666
1682338492.4589558,1625000,0.26666666666666666
1682338664.1431084,1650000,0.2
1682338837.3676705,1675000,0.3
1682339008.7431524,1700000,0.1
1682339181.128546,1725000,0.2
1682339352.6284862,1750000,0.2
1682339525.7002935,1775000,0.3
1682339698.0195665,1800000,0.26666666666666666
1682339870.4543598,1825000,0.3
1682340042.8101742,1850000,0.4
1682340215.086021,1875000,0.43333333333333335
1682340388.7299588,1900000,0.3
1682340566.036437,1925000,0.4
1682340743.951362,1950000,0.36666666666666664
1682340920.843634,1975000,0.5666666666666667
1682341096.167812,2000000,0.5
1682341271.03847,2025000,0.4
1682341446.4569588,2050000,0.4666666666666667
1682341622.1058095,2075000,0.4666666666666667
1682341796.1768024,2100000,0.5666666666666667
1682341968.7273397,2125000,0.6
1682342140.92345,2150000,0.7666666666666667
1682342313.8332949,2175000,0.7333333333333333
1682342486.545966,2200000,0.6333333333333333
1682342658.6860623,2225000,0.6333333333333333
1682342831.191194,2250000,0.6666666666666666
1682343003.8849475,2275000,0.7
1682343176.1333704,2300000,0.7666666666666667
1682343348.7735837,2325000,0.7666666666666667
1682343536.1140087,2350000,0.7333333333333333
1682343723.3615336,2375000,0.7666666666666667
1682343921.230464,2400000,0.7666666666666667
1682344110.9966142,2425000,0.8
1682344300.9047828,2450000,0.8333333333333334
1682344487.345177,2475000,0.8333333333333334
1682344677.4018855,2500000,0.8333333333333334
