wall_time,step,test/success_rate
1682308799.8844936,50000,0.0
1682309145.9813323,100000,0.0
1682309457.026612,150000,0.0
1682309775.9024987,200000,0.0
1682310093.976733,250000,0.0
1682310428.1484747,300000,0.0
1682310753.7667704,350000,0.0
1682311060.978065,400000,0.0
1682311380.8921523,450000,0.0
1682311715.9137688,500000,0.0
1682312037.3952162,550000,0.0
1682312360.1382046,600000,0.0
1682312680.0650692,650000,0.0
1682313004.4180598,700000,0.0
1682313350.2809796,750000,0.0
1682313689.6247563,800000,0.0
1682314013.6397932,850000,0.0
1682314337.1206586,900000,0.0
1682314671.5738895,950000,0.0
1682314985.3611434,1000000,0.0
1682315282.1420918,1050000,0.0
1682315551.6751165,1100000,0.0
1682315815.9819238,1150000,0.0
1682316049.8242455,1200000,0.0
1682316275.8849776,1250000,0.0
1682316490.8198636,1300000,0.0
1682316709.9372814,1350000,0.0
1682316920.327124,1400000,0.0
1682317139.726484,1450000,0.0
1682317352.7532327,1500000,0.0
1682317564.81045,1550000,0.0
1682317794.627965,1600000,0.0
1682318018.8283076,1650000,0.0
1682318235.6703115,1700000,0.0
1682318445.213657,1750000,0.0
1682318659.7914445,1800000,0.0
1682318876.3162854,1850000,0.0
1682319101.2209728,1900000,0.0
1682319334.341339,1950000,0.0
1682319553.4757023,2000000,0.0
1682319772.784572,2050000,0.0
1682319987.3540974,2100000,0.0
1682320206.8120143,2150000,0.0
1682320426.1341455,2200000,0.0
1682320650.7713053,2250000,0.0
1682320874.474822,2300000,0.0
1682321081.4202063,2350000,0.0
1682321289.2863429,2400000,0.0
1682321498.1640155,2450000,0.0
1682321708.9351346,2500000,0.0
1682321911.85024,2550000,0.0
1682322111.4956443,2600000,0.0
1682322322.3020952,2650000,0.0
1682322522.716524,2700000,0.01
1682322714.1117835,2750000,0.03333333333333333
1682322902.9025578,2800000,0.13
1682323096.8288264,2850000,0.23333333333333334
1682323295.8485043,2900000,0.13333333333333333
1682323485.2245796,2950000,0.36666666666666664
1682323702.2278502,3000000,0.6
1682323896.8759542,3050000,0.23333333333333334
1682324093.0575404,3100000,0.26666666666666666
1682324287.39484,3150000,0.4
1682324477.8100252,3200000,0.43333333333333335
1682324676.721894,3250000,0.5333333333333333
1682324873.2043726,3300000,0.5666666666666667
1682325077.3835304,3350000,0.6333333333333333
1682325288.0572777,3400000,0.7333333333333333
1682325493.5821455,3450000,0.8
1682325693.9268572,3500000,0.9333333333333333
1682325927.3177788,3550000,0.8
1682326237.9683225,3600000,0.7333333333333333
1682326465.8960574,3650000,0.7333333333333333
1682326759.2299104,3700000,0.8
1682327040.533052,3750000,0.9
1682327274.4453144,3800000,0.9333333333333333
1682327601.6317186,3850000,0.8
1682327823.1814775,3900000,0.9333333333333333
1682328046.533052,3950000,0.8
1682328265.7327836,4000000,0.8
1682328484.18564,4050000,0.9333333333333333
1682328724.7723906,4100000,1.0
1682328949.592003,4150000,0.9666666666666667
1682329175.0827487,4200000,0.9666666666666667
1682329394.9014883,4250000,0.9666666666666667
1682329620.8969328,4300000,0.9666666666666667
1682329843.9629831,4350000,0.9666666666666667
1682330067.666357,4400000,1.0
1682330301.5464666,4450000,1.0
1682330519.774003,4500000,1.0
1682330738.5852094,4550000,0.9666666666666667
1682330955.807659,4600000,1.0
1682331178.2897365,4650000,1.0
1682331426.0048814,4700000,1.0
1682331669.4677217,4750000,1.0
1682331905.360792,4800000,0.9666666666666667
1682332089.0370536,4850000,1.0
1682332278.345325,4900000,0.9666666666666667
1682332467.3094509,4950000,1.0
1682332659.7107408,5000000,1.0
